"id","name","popularity","href"
"4LmAnpjlhWTahvRkYR8xJa",X (with 2 Chainz & Saudi),62,https://api.spotify.com/v1/tracks/4LmAnpjlhWTahvRkYR8xJa
"3JYw9n3rJTVQryVz1rwlH4",Ziploc (Blessd Version),62,https://api.spotify.com/v1/tracks/3JYw9n3rJTVQryVz1rwlH4
"7eX3um6NpOQKWJMGCi97XD",Real As It Gets (feat. EST Gee),62,https://api.spotify.com/v1/tracks/7eX3um6NpOQKWJMGCi97XD
"2asIUjALYhUbH8hvLUhDWo",Main Chick (feat. Chris Brown),62,https://api.spotify.com/v1/tracks/2asIUjALYhUbH8hvLUhDWo
"5IZc3KIVFhjzJ0L2kiXzUl",Promise (feat. Fetty Wap),62,https://api.spotify.com/v1/tracks/5IZc3KIVFhjzJ0L2kiXzUl
"2cue4DdCwO7himRLESpWk5",Tell Me It's Over (feat. Summer Walker & 6LACK),62,https://api.spotify.com/v1/tracks/2cue4DdCwO7himRLESpWk5
"04JVwAItboGpDhDgC4fNta",Perra,62,https://api.spotify.com/v1/tracks/04JVwAItboGpDhDgC4fNta
"3oGbHF3Kdwf3AsRCbBjUxu",Moon & Stars (feat. Maggie Lindemann),62,https://api.spotify.com/v1/tracks/3oGbHF3Kdwf3AsRCbBjUxu
"2rjjNUYONZqC7wSd1i6OFq",Good as Hell (feat. Ariana Grande),62,https://api.spotify.com/v1/tracks/2rjjNUYONZqC7wSd1i6OFq
"2B7UWqNqKgPVGQQ6FXn2PP",What You Did (feat. Ella Mai),62,https://api.spotify.com/v1/tracks/2B7UWqNqKgPVGQQ6FXn2PP
"5BOBHIBuzvQuIYL1E1nDzl",Shea Butter Baby (with J. Cole),62,https://api.spotify.com/v1/tracks/5BOBHIBuzvQuIYL1E1nDzl
"2drn04PdLw7Ivym9GQBsZX",TE ALEJASTE,62,https://api.spotify.com/v1/tracks/2drn04PdLw7Ivym9GQBsZX
"475r8pbikqtqehhc1qUIOf",Higher Power,62,https://api.spotify.com/v1/tracks/475r8pbikqtqehhc1qUIOf
"1nX9KhK3Fff27SnrIor2Yb","4 AM",62,https://api.spotify.com/v1/tracks/1nX9KhK3Fff27SnrIor2Yb
"4FYWOYqOF9lbb1JcZFDT67",Cool for the Summer - Sped Up (Nightcore),62,https://api.spotify.com/v1/tracks/4FYWOYqOF9lbb1JcZFDT67
"3jevgr3fYdv9wYO3IDJq2a",Awaken,62,https://api.spotify.com/v1/tracks/3jevgr3fYdv9wYO3IDJq2a
"0AsWM30PAtdxvAph5aYXAW","22",62,https://api.spotify.com/v1/tracks/0AsWM30PAtdxvAph5aYXAW
"5UWgZEGRVk6clK3ljzlXmx",Que Vuelvas,62,https://api.spotify.com/v1/tracks/5UWgZEGRVk6clK3ljzlXmx
"5UewY28SGGLjJkNPtcV2Mt",Prohibida,62,https://api.spotify.com/v1/tracks/5UewY28SGGLjJkNPtcV2Mt
"27g5G3TW90FSm3YxclYpAs",TWIST & TURN (feat. Drake & PARTYNEXTDOOR),62,https://api.spotify.com/v1/tracks/27g5G3TW90FSm3YxclYpAs
"7hwR6340SkyisqZWFkWErP",Vuelve (feat. MC Davo),62,https://api.spotify.com/v1/tracks/7hwR6340SkyisqZWFkWErP
"7si3FzQV7xcFvmdDQ57ZVt",Ain't Doin That,62,https://api.spotify.com/v1/tracks/7si3FzQV7xcFvmdDQ57ZVt
"4m4CMXt4jTczOLC14kG8cx",Say Ya Grace (with Chief Keef & Lil Yachty),62,https://api.spotify.com/v1/tracks/4m4CMXt4jTczOLC14kG8cx
"6T3Ebo7EOh8cUOyE4OhFpp",Good & Plenty - Remix,62,https://api.spotify.com/v1/tracks/6T3Ebo7EOh8cUOyE4OhFpp
"5tkR9JkBj3Ueeo8W4k8IZD",Queen Tings,62,https://api.spotify.com/v1/tracks/5tkR9JkBj3Ueeo8W4k8IZD
"1iWHabUgUuuKLBa0TzTHfk","A Whole New World (End Title) - From ""Aladdin""",62,https://api.spotify.com/v1/tracks/1iWHabUgUuuKLBa0TzTHfk
"2ws8zwC1Ax65Z53PvtXgpG",Hptismo,62,https://api.spotify.com/v1/tracks/2ws8zwC1Ax65Z53PvtXgpG
"7x6hO9VMAee9x1iWaeNkL6",To Zion (feat. Carlos Santana),62,https://api.spotify.com/v1/tracks/7x6hO9VMAee9x1iWaeNkL6
"1Q9b6CeMcDuO0uq5OJCrqu",Move Bitch,62,https://api.spotify.com/v1/tracks/1Q9b6CeMcDuO0uq5OJCrqu
"19h1LNf7idduUW3jBeswB8",Heaven’s EP (with J. Cole),62,https://api.spotify.com/v1/tracks/19h1LNf7idduUW3jBeswB8
"0YjWCWvFmC0yXW8aQrIlEF",Momentos,62,https://api.spotify.com/v1/tracks/0YjWCWvFmC0yXW8aQrIlEF
"3F7bhRhNpY4YKrwa4kGeUz",There's No Way (feat. Julia Michaels),62,https://api.spotify.com/v1/tracks/3F7bhRhNpY4YKrwa4kGeUz
"5EWFuo4ObEnfndc57sTuIo",White Noise,62,https://api.spotify.com/v1/tracks/5EWFuo4ObEnfndc57sTuIo
"0RpL1pOALdN5E4Ci1tYG1y",Te Cura,62,https://api.spotify.com/v1/tracks/0RpL1pOALdN5E4Ci1tYG1y
"0N3A0tvQ3ppZerKA8Gsztp",Swear to God (feat. Future),62,https://api.spotify.com/v1/tracks/0N3A0tvQ3ppZerKA8Gsztp
"3nG784YlxS4VQOF0qiHKVP",Greaze Mode,62,https://api.spotify.com/v1/tracks/3nG784YlxS4VQOF0qiHKVP
"3lcC9CnN7Rpo1ugATzmYjY",Area Codes,62,https://api.spotify.com/v1/tracks/3lcC9CnN7Rpo1ugATzmYjY
"4Kd0FzFpOgIGxlBl4HXuFn",Salt Shaker,62,https://api.spotify.com/v1/tracks/4Kd0FzFpOgIGxlBl4HXuFn
"50ceCGZ3oD3U5caQV5bP6f",You Only Live Twice (with Lil Wayne & Rick Ross),62,https://api.spotify.com/v1/tracks/50ceCGZ3oD3U5caQV5bP6f
"2J0X46UkpfLlWbuCXFgDLr",Waste It On Me (feat. BTS),62,https://api.spotify.com/v1/tracks/2J0X46UkpfLlWbuCXFgDLr
"3glqlA5qY3bbo8UaUDGPnw","Triumph (feat. Ol' Dirty Bastard, Inspectah Deck, Method Man, Cappadonna, U-God, RZA, GZA, Masta Killa, Ghostface Killah & Raekwon)",62,https://api.spotify.com/v1/tracks/3glqlA5qY3bbo8UaUDGPnw
"124DjfCOxrqEXpHD04Hk8i",Preservation,62,https://api.spotify.com/v1/tracks/124DjfCOxrqEXpHD04Hk8i
"0UNTBB02C1aB55Fu4H63qd",One Call Away,62,https://api.spotify.com/v1/tracks/0UNTBB02C1aB55Fu4H63qd
"0QZLSImbxep9NyhhlCGOWh",La La Lost You,62,https://api.spotify.com/v1/tracks/0QZLSImbxep9NyhhlCGOWh
"3HIL8kXH7d56lMcl9wEOpb",Fresas De La Capital,62,https://api.spotify.com/v1/tracks/3HIL8kXH7d56lMcl9wEOpb
"6HMHgBHdLBQ0QYIaOp2gse",I Don't Get Tired (#IDGT) (feat. August Alsina),62,https://api.spotify.com/v1/tracks/6HMHgBHdLBQ0QYIaOp2gse
"6K5KkiLwQM0dv2nGRJVN34",Paranoid,62,https://api.spotify.com/v1/tracks/6K5KkiLwQM0dv2nGRJVN34
"2JKkIYGgr3KobERZKzCpa1","1v1 (feat. Lil Yachty)",62,https://api.spotify.com/v1/tracks/2JKkIYGgr3KobERZKzCpa1
"439X8jGytErRiPnaoUJHju",CHANCES,62,https://api.spotify.com/v1/tracks/439X8jGytErRiPnaoUJHju
"6y5UMIVVJDsULZwfZ0bNRX",Sossaup,62,https://api.spotify.com/v1/tracks/6y5UMIVVJDsULZwfZ0bNRX
"0ZNrc4kNeQYD9koZ3KvCsy","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",62,https://api.spotify.com/v1/tracks/0ZNrc4kNeQYD9koZ3KvCsy
"650OeHTLxZAQmb4aEbGmaA",Good Goodbye (feat. Pusha T and Stormzy),62,https://api.spotify.com/v1/tracks/650OeHTLxZAQmb4aEbGmaA
"7dv4mI6vtIFtnwKGiucv4p",Quien Me Cuida No Duerme,62,https://api.spotify.com/v1/tracks/7dv4mI6vtIFtnwKGiucv4p
"3xf9GbVqLnDgL2x0xztcTV",A.W.A,62,https://api.spotify.com/v1/tracks/3xf9GbVqLnDgL2x0xztcTV
"39xWBHPM4E9MwzEy5gbM7p",Last Time That I Checc'd (feat. YG),62,https://api.spotify.com/v1/tracks/39xWBHPM4E9MwzEy5gbM7p
"6jNM6fKx3WnyHbWBI9hs2r",Cinema (feat. Gary Go) - Skrillex Remix,62,https://api.spotify.com/v1/tracks/6jNM6fKx3WnyHbWBI9hs2r
"1GD5ooLHgV9nolrem1DBiB",The Veldt Cinema - BYNX Edit,62,https://api.spotify.com/v1/tracks/1GD5ooLHgV9nolrem1DBiB
"55VwJauY4a1oV5VbNLJo2p","ON THE RADAR CONCRETE CYPHER (feat. Lil Yachty, Camo!, KARRAHBOOO, Dc2trill, Draft Day)",62,https://api.spotify.com/v1/tracks/55VwJauY4a1oV5VbNLJo2p
"65u1dHQyQyE4y4aN2eDmMF",$$$ - with Matt Ox,62,https://api.spotify.com/v1/tracks/65u1dHQyQyE4y4aN2eDmMF
"043bfUkTydw0xJ5JjOT91w",Don't You Worry Child,62,https://api.spotify.com/v1/tracks/043bfUkTydw0xJ5JjOT91w
"1kK6DwzyXJSp58u5HYWwuD","Go Loko (feat. Tyga, Jon Z)",62,https://api.spotify.com/v1/tracks/1kK6DwzyXJSp58u5HYWwuD
"79gZiOMkdqpBquK2tClkbn",MILANO,62,https://api.spotify.com/v1/tracks/79gZiOMkdqpBquK2tClkbn
"6HGAVQsokYcZpV1pUhx7w7",BADDERS,62,https://api.spotify.com/v1/tracks/6HGAVQsokYcZpV1pUhx7w7
"0OCFIEsSrmKueOiPK6S3xq",Pepper,62,https://api.spotify.com/v1/tracks/0OCFIEsSrmKueOiPK6S3xq
"2TIGwYiQYr1N5zTOQToDfK",I'll Be Around (feat. Timbaland) - Club Mix,62,https://api.spotify.com/v1/tracks/2TIGwYiQYr1N5zTOQToDfK
"6ZwNOYjJ06J77YF1ggXtaT",Love Again,62,https://api.spotify.com/v1/tracks/6ZwNOYjJ06J77YF1ggXtaT
"7o1RFIJYqa7tsbZ79LRR3n",Poles 1469,62,https://api.spotify.com/v1/tracks/7o1RFIJYqa7tsbZ79LRR3n
"4D2cYdHqk8tu65jUig4OcN",Can't Believe It (feat. Lil' Wayne),62,https://api.spotify.com/v1/tracks/4D2cYdHqk8tu65jUig4OcN
"7ELPiYjcp2DjvbrKdqcAx1",KEKE,62,https://api.spotify.com/v1/tracks/7ELPiYjcp2DjvbrKdqcAx1
"5fbHRCsGpFIOLRtlhCRFDR",LEMONHEAD (feat. 42 Dugg),62,https://api.spotify.com/v1/tracks/5fbHRCsGpFIOLRtlhCRFDR
"6YzWNNWyxVGC0eczvuUtmF",Say Yes To Heaven - Anyma Remix,62,https://api.spotify.com/v1/tracks/6YzWNNWyxVGC0eczvuUtmF
"2sFEmuVVAa2klHwhFaT0rR","BOYFRIEND, GIRLFRIEND (2020 Demo) (feat. YG)",62,https://api.spotify.com/v1/tracks/2sFEmuVVAa2klHwhFaT0rR
"2TCklWS3S4Zg6e2m2MBoYm",Tendencia Global,62,https://api.spotify.com/v1/tracks/2TCklWS3S4Zg6e2m2MBoYm
"7oFiFPltiQTBqVutyiSwvE",Figaro,62,https://api.spotify.com/v1/tracks/7oFiFPltiQTBqVutyiSwvE
"4KSRdah26ypIXVNZPHmzO3",Pound Town (and Tay Keith),62,https://api.spotify.com/v1/tracks/4KSRdah26ypIXVNZPHmzO3
"6lrRIfQDcikJ5y5DtyZPuJ",Can't Let You Go (feat. Mike Shorey & Lil' Mo),62,https://api.spotify.com/v1/tracks/6lrRIfQDcikJ5y5DtyZPuJ
"5Fhf4Iwal5MMHXH4TiOiEQ",No Llegaré (Remix),62,https://api.spotify.com/v1/tracks/5Fhf4Iwal5MMHXH4TiOiEQ
"2xlOJSbScxrHHOmlNmILpD",Neighbors (feat. BIG30),62,https://api.spotify.com/v1/tracks/2xlOJSbScxrHHOmlNmILpD
"58kUEj9sd9Z2XIPh3BhJRR",The Sign (with CamelPhat),62,https://api.spotify.com/v1/tracks/58kUEj9sd9Z2XIPh3BhJRR
"7CSxAriQKhvmM7Bu12fm5e",Big Dawg (feat. Chief Wuk),62,https://api.spotify.com/v1/tracks/7CSxAriQKhvmM7Bu12fm5e
"7sQTnko0Rj32DZCXG6Q756",Bien Loco,62,https://api.spotify.com/v1/tracks/7sQTnko0Rj32DZCXG6Q756
"2K1CQMoG2Dy5nmeOYnhoi8",Poblado - Remix,61,https://api.spotify.com/v1/tracks/2K1CQMoG2Dy5nmeOYnhoi8
"22MC8VbKP6Qedbar74WkzU",Quiere Que Llame,61,https://api.spotify.com/v1/tracks/22MC8VbKP6Qedbar74WkzU
"2Oe52Ggx8lxxI55azZbr5h",Amazwe (feat. Mawhoo),61,https://api.spotify.com/v1/tracks/2Oe52Ggx8lxxI55azZbr5h
"6OrTKLtcF7EBayOV2QqkSK",Hold That Heat (feat. Travis Scott),61,https://api.spotify.com/v1/tracks/6OrTKLtcF7EBayOV2QqkSK
"0bTiLwSo2xmhA6BcCXTOkx",Temporary (feat. Don Toliver),61,https://api.spotify.com/v1/tracks/0bTiLwSo2xmhA6BcCXTOkx
"3fCIt90AQdpjThW5aiRgRE",Never Lose Me (feat. Bryson Tiller),61,https://api.spotify.com/v1/tracks/3fCIt90AQdpjThW5aiRgRE
"6bCbBTw3mqHWQwhFMMaOOq","The Fly who couldn't Fly straight (feat. Tyler, The Creator)",61,https://api.spotify.com/v1/tracks/6bCbBTw3mqHWQwhFMMaOOq
"0tqOrNifmUgu2xgbKesHk3",Color Caramelo,61,https://api.spotify.com/v1/tracks/0tqOrNifmUgu2xgbKesHk3
"53lXwchBRRfCJ9cSF26ZgZ",Opp or 2 (with Maxo Kream),61,https://api.spotify.com/v1/tracks/53lXwchBRRfCJ9cSF26ZgZ
"33spN2LidBTga7MLg9IQgD",Talkin In Screw (feat. That Mexican OT),61,https://api.spotify.com/v1/tracks/33spN2LidBTga7MLg9IQgD
"72iOihHEQp0LA0hZcjfLaA",He Llorado (Como Un Niño),61,https://api.spotify.com/v1/tracks/72iOihHEQp0LA0hZcjfLaA
"4FdlNCxdyXOXKIZNKcIqAs","Fly Away (with Sheck Wes, Ski Mask The Slump God & JID)",61,https://api.spotify.com/v1/tracks/4FdlNCxdyXOXKIZNKcIqAs
"1G3T5V2s3fKF0jhSjr2ZjQ",From My Heart And My Soul (feat. Tarriona Tank Ball & Phoelix),61,https://api.spotify.com/v1/tracks/1G3T5V2s3fKF0jhSjr2ZjQ
"3SjAiqAQ6sMmsJBeVw0nMf",How Deep Is Your Love (feat. Yebba) - Live,61,https://api.spotify.com/v1/tracks/3SjAiqAQ6sMmsJBeVw0nMf
"0PFgeiQORt3eqq5OX7BxCc",Heart & Soul,61,https://api.spotify.com/v1/tracks/0PFgeiQORt3eqq5OX7BxCc
"4ydmav4vl7hebadtfZtMrg",SIR BAUDELAIRE (feat. DJ Drama),61,https://api.spotify.com/v1/tracks/4ydmav4vl7hebadtfZtMrg
"1qbqP15RKuH5UHbHkuSsmm",Rumors (feat. Lil Durk),61,https://api.spotify.com/v1/tracks/1qbqP15RKuH5UHbHkuSsmm
"3tTDOodJcr6vKF2DASlwMZ",That's Not Me,61,https://api.spotify.com/v1/tracks/3tTDOodJcr6vKF2DASlwMZ
"7G2XZhDNHo7SSDWSVxC0UT",Terremoto,61,https://api.spotify.com/v1/tracks/7G2XZhDNHo7SSDWSVxC0UT
"3kW5Rq9AIL0QQuYTSKNkQw",Erbody But Me,61,https://api.spotify.com/v1/tracks/3kW5Rq9AIL0QQuYTSKNkQw
"0RRm4OS5ymfZryXBuj0G2m",Twerk (feat. Cardi B),61,https://api.spotify.com/v1/tracks/0RRm4OS5ymfZryXBuj0G2m
"66vWfpNGNT4y6nPdW5WMtj",Llamame Bebe,61,https://api.spotify.com/v1/tracks/66vWfpNGNT4y6nPdW5WMtj
"4Xb0LQWImfrrn7ubPOsegg",Recuerdos - Remix,61,https://api.spotify.com/v1/tracks/4Xb0LQWImfrrn7ubPOsegg
"0zg8u9UUlvwSvBJYEjhgDT",Love Again - Imanbek Remix,61,https://api.spotify.com/v1/tracks/0zg8u9UUlvwSvBJYEjhgDT
"5zd9TgduWbfFXwgnm3K3Rz",Poppin' My Collar (feat. Project Pat),61,https://api.spotify.com/v1/tracks/5zd9TgduWbfFXwgnm3K3Rz
"43CAMHDrAVA3nJP2zgKJDI",Who Knows,61,https://api.spotify.com/v1/tracks/43CAMHDrAVA3nJP2zgKJDI
"5jiDsY3XhlJ7TsByrQ4npm",Heart over Mind,61,https://api.spotify.com/v1/tracks/5jiDsY3XhlJ7TsByrQ4npm
"1TkWsnheqK0gBtvh07BtNX",$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),61,https://api.spotify.com/v1/tracks/1TkWsnheqK0gBtvh07BtNX
"7MkysLvt3L8UFji2PceoFU",Molly (feat. Brendon Urie of Panic at the Disco),61,https://api.spotify.com/v1/tracks/7MkysLvt3L8UFji2PceoFU
"68ZXSfqZbAVgObLCt8Gvbi",Livin' It Up,61,https://api.spotify.com/v1/tracks/68ZXSfqZbAVgObLCt8Gvbi
"4X25vRXOMu8nihzNtYhP2n",Mesmerize,61,https://api.spotify.com/v1/tracks/4X25vRXOMu8nihzNtYhP2n
"2GjMaJ7DacMIkgoe8oMXGg",Close To Me,61,https://api.spotify.com/v1/tracks/2GjMaJ7DacMIkgoe8oMXGg
"1jKlRcH7X78ps1yKBTWyUV",Lucid Dreams (feat. Lil Uzi Vert) - Remix,61,https://api.spotify.com/v1/tracks/1jKlRcH7X78ps1yKBTWyUV
"4LR9G3Vr27KaqrNm9aymBq",Die For You - Sped Up,61,https://api.spotify.com/v1/tracks/4LR9G3Vr27KaqrNm9aymBq
"26liGJfeDiHLVn0qTETkt1",Blueberry Yum Yum,61,https://api.spotify.com/v1/tracks/26liGJfeDiHLVn0qTETkt1
"7qje9qxLncMESiPeI27SAn",Say Something (Featuring Drake),61,https://api.spotify.com/v1/tracks/7qje9qxLncMESiPeI27SAn
"3bPqgo3RO3ZESEpyCdNsnr",Sofa King,61,https://api.spotify.com/v1/tracks/3bPqgo3RO3ZESEpyCdNsnr
"24NPziq3dayIMKppeI94Um",Last Night,61,https://api.spotify.com/v1/tracks/24NPziq3dayIMKppeI94Um
"7aK5rlTVxSgcqShPMI1TTH",Nosetalgia,61,https://api.spotify.com/v1/tracks/7aK5rlTVxSgcqShPMI1TTH
"7oW5YZZVeesParmVY7gx6s",Pressure (feat. OhGeesy & Fenix Flexin),61,https://api.spotify.com/v1/tracks/7oW5YZZVeesParmVY7gx6s
"4F3AZKEJubvPsl0hBArVBW",Se Acabo (feat. Method Man) - Remix,61,https://api.spotify.com/v1/tracks/4F3AZKEJubvPsl0hBArVBW
"36cmM3MBMWWCFIiQ90U4J8",Bounce (feat. Kelis) - Radio Edit,61,https://api.spotify.com/v1/tracks/36cmM3MBMWWCFIiQ90U4J8
"3y9cCbnBn0zjkJa2YkOj70",Black Barbies,61,https://api.spotify.com/v1/tracks/3y9cCbnBn0zjkJa2YkOj70
"4Oih3RDrSFg3afaOphBVuy",What Could Have Been feat. Ray Chen (from the series Arcane League of Legends),61,https://api.spotify.com/v1/tracks/4Oih3RDrSFg3afaOphBVuy
"6ZpR2XFuQJSHAQwg9495KZ",Mind (feat. Kai),61,https://api.spotify.com/v1/tracks/6ZpR2XFuQJSHAQwg9495KZ
"7eaKWfov7b2Qa2n6HTesL3",Shabba (feat. A$AP Rocky),61,https://api.spotify.com/v1/tracks/7eaKWfov7b2Qa2n6HTesL3
"0vhJkJHYeztllhU6z2eFUE",Ya Habibi,61,https://api.spotify.com/v1/tracks/0vhJkJHYeztllhU6z2eFUE
"3X6YJcqTinaNraRvojF62K",Z4L (with Bari & Jay2),61,https://api.spotify.com/v1/tracks/3X6YJcqTinaNraRvojF62K
"5vc9YsAEBWbRVvgKUcA5vs",Party Animal,61,https://api.spotify.com/v1/tracks/5vc9YsAEBWbRVvgKUcA5vs
"1SsbAUqPSt20PhHAuVSDNu",Stars (feat. Yasiin Bey),61,https://api.spotify.com/v1/tracks/1SsbAUqPSt20PhHAuVSDNu
"1UmZpd5navRsg2ukqCKJjc",Cuando Sera,61,https://api.spotify.com/v1/tracks/1UmZpd5navRsg2ukqCKJjc
"1Fhb9neDPyEyTaZZ3qmIn4",Allegations (feat. Pooh Shiesty),61,https://api.spotify.com/v1/tracks/1Fhb9neDPyEyTaZZ3qmIn4
"0V3nTTKA24XKCayp8igU4l",Curls,61,https://api.spotify.com/v1/tracks/0V3nTTKA24XKCayp8igU4l
"7Ezwtgfw7khBrpvaNPtMoT",All The Way Up (feat. Infared),61,https://api.spotify.com/v1/tracks/7Ezwtgfw7khBrpvaNPtMoT
"76IkF7pA7RscjDTvOFT4vb",Hurtin' Me,61,https://api.spotify.com/v1/tracks/76IkF7pA7RscjDTvOFT4vb
"4joC6YCuIUDdBBAY2rCBGi",JEANS (with Miguel),61,https://api.spotify.com/v1/tracks/4joC6YCuIUDdBBAY2rCBGi
"6C3yPXYG2NJYlIYVe5J7hv",I'll Be There For You/You're All I Need To Get By - Puff Daddy Mix,61,https://api.spotify.com/v1/tracks/6C3yPXYG2NJYlIYVe5J7hv
"1wcE84DVQUF16xudVFzezL",Mal Acostumbrao - con Maria Becerra,61,https://api.spotify.com/v1/tracks/1wcE84DVQUF16xudVFzezL
"5c4gtyaea8i7H1BqRyb2Xp",Sierra,61,https://api.spotify.com/v1/tracks/5c4gtyaea8i7H1BqRyb2Xp
"13eNzMdXHUinoWsxcRXTCW",Feelings (feat. J Hus),61,https://api.spotify.com/v1/tracks/13eNzMdXHUinoWsxcRXTCW
"1JeLx7sGn3LzHLwCzd6swY",Daily Duppy (feat. GRM Daily),61,https://api.spotify.com/v1/tracks/1JeLx7sGn3LzHLwCzd6swY
"5f2zZawBtGBEw24ABweErz",Playground (from the series Arcane League of Legends),61,https://api.spotify.com/v1/tracks/5f2zZawBtGBEw24ABweErz
"6KgtcmCF9Ky68XC7ezxl3s",Rumors (feat. Cardi B),61,https://api.spotify.com/v1/tracks/6KgtcmCF9Ky68XC7ezxl3s
"47gSYfwFBbV1BXHfXEq1qs",Poblado,61,https://api.spotify.com/v1/tracks/47gSYfwFBbV1BXHfXEq1qs
"3BnBKNItMng824sLx0pUfy",A LIGHT THAT NEVER COMES,61,https://api.spotify.com/v1/tracks/3BnBKNItMng824sLx0pUfy
"1wfNuhQNBGkisaCknJPbfr",Sweet Venom (Seeb Remix),61,https://api.spotify.com/v1/tracks/1wfNuhQNBGkisaCknJPbfr
"1UsPflAuWTNteFUPJAJe8E",SCIENTISTS & ENGINEERS (feat. Future & Eryn Allen Kane),61,https://api.spotify.com/v1/tracks/1UsPflAuWTNteFUPJAJe8E
"35056uy2b4M1qJ3Z1ed3sf",Sere,61,https://api.spotify.com/v1/tracks/35056uy2b4M1qJ3Z1ed3sf
"0qWK7UJLquvQL7debk6UJu",Just Want You (feat. Hunxho),61,https://api.spotify.com/v1/tracks/0qWK7UJLquvQL7debk6UJu
"7lU8o2RaEzzNiyAFD2xPos","PLAYA WALKIN (feat. Lil Yachty, Dc2trill)",61,https://api.spotify.com/v1/tracks/7lU8o2RaEzzNiyAFD2xPos
"0YJW8OXw8G1xDfkzaID3vv",DON'T YOU WORRY,61,https://api.spotify.com/v1/tracks/0YJW8OXw8G1xDfkzaID3vv
"26XUAwGZqQEyy8Ubhtj4kq",Feelin' Myself,61,https://api.spotify.com/v1/tracks/26XUAwGZqQEyy8Ubhtj4kq
"5DV4ZSCqbFv74ui3ZhimXo",Coño,61,https://api.spotify.com/v1/tracks/5DV4ZSCqbFv74ui3ZhimXo
"60hGQrn24APqEFSLObLeDc",Highway Don't Care,61,https://api.spotify.com/v1/tracks/60hGQrn24APqEFSLObLeDc
"0l7DPAKQVayEz9FXC9di2e",Grillz,61,https://api.spotify.com/v1/tracks/0l7DPAKQVayEz9FXC9di2e
"3hPbdPIXZPpyywSxnKNtYh",Mad Mad World (feat. Sizzla Kalonji & Collie Buddz),61,https://api.spotify.com/v1/tracks/3hPbdPIXZPpyywSxnKNtYh
"4ryaMHFEQNuYeiyb0TdjUk",Peligrosa,61,https://api.spotify.com/v1/tracks/4ryaMHFEQNuYeiyb0TdjUk
"1KpBtWSI9dlv0RjtzvF1BD","Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)",61,https://api.spotify.com/v1/tracks/1KpBtWSI9dlv0RjtzvF1BD
"4uBQDAzZ881KYZvW7ZInUn",Stop Selling Her Drugs (feat. Dominic Fike),61,https://api.spotify.com/v1/tracks/4uBQDAzZ881KYZvW7ZInUn
"3R60ekRcGXuaoZmnbdlf3n",Play Play (feat. Burna Boy),61,https://api.spotify.com/v1/tracks/3R60ekRcGXuaoZmnbdlf3n
"542Yp18797lywr3zZTG2sC",EXIT 9 - with Blxst and Offset,61,https://api.spotify.com/v1/tracks/542Yp18797lywr3zZTG2sC
"67G6iaOw8DZqp1z8STR89R",WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,61,https://api.spotify.com/v1/tracks/67G6iaOw8DZqp1z8STR89R
"7c584s9RZQzkJDoC08VDJB",Bleu (better with time),61,https://api.spotify.com/v1/tracks/7c584s9RZQzkJDoC08VDJB
"1Zej3ztnuVElDfYGYBBhJP",Smoke (feat. Lucky Daye),61,https://api.spotify.com/v1/tracks/1Zej3ztnuVElDfYGYBBhJP
"2oap3QptGISyIvwKpnJJId",Experience,61,https://api.spotify.com/v1/tracks/2oap3QptGISyIvwKpnJJId
"0fAehaneUJdlSlWXYe1KZp",Sunday (feat. Frank Ocean),61,https://api.spotify.com/v1/tracks/0fAehaneUJdlSlWXYe1KZp
"1boHm9rjmvzxpJASd9dnGK",Slow Jamz (feat. Kanye West & Jamie Foxx),61,https://api.spotify.com/v1/tracks/1boHm9rjmvzxpJASd9dnGK
"038YxoOvHJKyFiXhqlVkil",Turn The Page,61,https://api.spotify.com/v1/tracks/038YxoOvHJKyFiXhqlVkil
"2sUImfbz5cpAW50SiQla4h","4EVA",61,https://api.spotify.com/v1/tracks/2sUImfbz5cpAW50SiQla4h
"7satW8tFLasyZbftvrWFBP",Legend Has It,61,https://api.spotify.com/v1/tracks/7satW8tFLasyZbftvrWFBP
"5JA85EYInaPr1SehlXtMXG",Low Rider - Kyle Watson Remix,61,https://api.spotify.com/v1/tracks/5JA85EYInaPr1SehlXtMXG
"1DoK3CdipMjplLk5LXUdcp",Mi Gente (feat. Beyoncé),61,https://api.spotify.com/v1/tracks/1DoK3CdipMjplLk5LXUdcp
"5EIkdrmuu2xkoQWOWjoeFY",Dynasties & Dystopia (from the series Arcane League of Legends),61,https://api.spotify.com/v1/tracks/5EIkdrmuu2xkoQWOWjoeFY
"24OeEKPQ8qqNZnPevRHxUT",Red Eye (feat. TroyBoi),61,https://api.spotify.com/v1/tracks/24OeEKPQ8qqNZnPevRHxUT
"5YxyOJnOHFUnPU4UeKZMf6",DBZ,61,https://api.spotify.com/v1/tracks/5YxyOJnOHFUnPU4UeKZMf6
"7ewfvLrlI0VNht4vEnoTMh",No Love,61,https://api.spotify.com/v1/tracks/7ewfvLrlI0VNht4vEnoTMh
"5gjATWO1EIhrCP1CQ2GWg8",Anywhere Away from Here (Rag’n’Bone Man & P!nk),61,https://api.spotify.com/v1/tracks/5gjATWO1EIhrCP1CQ2GWg8
